Encoded,mRd,vRd,mRd_plus,mRd_minus,vRd_plus,vRd_minus,C,Length,product_name,Thickness,Type,M-type,V-type,REI-type,CV-type,X-type,Height,Type Number
XT-K-M4-V2-REI120-CV50-X120-H180-6.2,"-25,2","62,7",0.0,25.2,62.7,0.0,C25/30,L1000,XT-K-M4-V2-REI120-CV50-X120-H180-L1000-6.2,XT,K,M4,V2,REI120,CV50,X120,H180,6.2
XT-K-M4-V3-REI120-CV50-X120-H180-6.2,"-25,2","100,3",0.0,25.2,100.3,0.0,C25/30,L1000,XT-K-M4-V3-REI120-CV50-X120-H180-L1000-6.2,XT,K,M4,V3,REI120,CV50,X120,H180,6.2
XT-K-M4-VV1-REI120-CV50-X120-H180-6.2,"-25,2","±50,1",0.0,25.2,50.1,50.1,C25/30,L1000,XT-K-M4-VV1-REI120-CV50-X120-H180-L1000-6.2,XT,K,M4,VV1,REI120,CV50,X120,H180,6.2
XT-K-M5-V1-REI120-CV50-X120-H180-6.2,"-27,2","35,3",0.0,27.2,35.3,0.0,C25/30,L1000,XT-K-M5-V1-REI120-CV50-X120-H180-L1000-6.2,XT,K,M5,V1,REI120,CV50,X120,H180,6.2
XT-K-M5-V2-REI120-CV50-X120-H180-6.2,"-27,2","62,7",0.0,27.2,62.7,0.0,C25/30,L1000,XT-K-M5-V2-REI120-CV50-X120-H180-L1000-6.2,XT,K,M5,V2,REI120,CV50,X120,H180,6.2
XT-K-M5-V3-REI120-CV50-X120-H180-6.2,"-27,2","87,8",0.0,27.2,87.8,0.0,C25/30,L1000,XT-K-M5-V3-REI120-CV50-X120-H180-L1000-6.2,XT,K,M5,V3,REI120,CV50,X120,H180,6.2
XT-K-M5-VV1-REI120-CV50-X120-H180-6.2,"-27,2","±50,1",0.0,27.2,50.1,50.1,C25/30,L1000,XT-K-M5-VV1-REI120-CV50-X120-H180-L1000-6.2,XT,K,M5,VV1,REI120,CV50,X120,H180,6.2
XT-K-M6-V1-REI120-CV50-X120-H180-6.2,"-31,3","35,3",0.0,31.3,35.3,0.0,C25/30,L1000,XT-K-M6-V1-REI120-CV50-X120-H180-L1000-6.2,XT,K,M6,V1,REI120,CV50,X120,H180,6.2
XT-K-M6-V2-REI120-CV50-X120-H180-6.2,"-31,3","62,7",0.0,31.3,62.7,0.0,C25/30,L1000,XT-K-M6-V2-REI120-CV50-X120-H180-L1000-6.2,XT,K,M6,V2,REI120,CV50,X120,H180,6.2
XT-K-M6-V3-REI120-CV50-X120-H180-6.2,"-31,3","100,3",0.0,31.3,100.3,0.0,C25/30,L1000,XT-K-M6-V3-REI120-CV50-X120-H180-L1000-6.2,XT,K,M6,V3,REI120,CV50,X120,H180,6.2
XT-K-M6-VV1-REI120-CV50-X120-H180-6.2,"-31,3","±50,1",0.0,31.3,50.1,50.1,C25/30,L1000,XT-K-M6-VV1-REI120-CV50-X120-H180-L1000-6.2,XT,K,M6,VV1,REI120,CV50,X120,H180,6.2
XT-K-M1-V1-REI120-CV35-X120-H170-6.2,"-10,0","28,2",0.0,10.0,28.2,0.0,C25/30,L1000,XT-K-M1-V1-REI120-CV35-X120-H170-L1000-6.2,XT,K,M1,V1,REI120,CV35,X120,H170,6.2
XT-K-M1-V2-REI120-CV35-X120-H170-6.2,"-10,0","50,1",0.0,10.0,50.1,0.0,C25/30,L1000,XT-K-M1-V2-REI120-CV35-X120-H170-L1000-6.2,XT,K,M1,V2,REI120,CV35,X120,H170,6.2
XT-K-M2-V1-REI120-CV35-X120-H170-6.2,"-16,9","28,2",0.0,16.9,28.2,0.0,C25/30,L1000,XT-K-M2-V1-REI120-CV35-X120-H170-L1000-6.2,XT,K,M2,V1,REI120,CV35,X120,H170,6.2
XT-K-M2-V2-REI120-CV35-X120-H170-6.2,"-16,9","50,1",0.0,16.9,50.1,0.0,C25/30,L1000,XT-K-M2-V2-REI120-CV35-X120-H170-L1000-6.2,XT,K,M2,V2,REI120,CV35,X120,H170,6.2
XT-K-M3-V1-REI120-CV35-X120-H170-6.2,"-23,2","28,2",0.0,23.2,28.2,0.0,C25/30,L1000,XT-K-M3-V1-REI120-CV35-X120-H170-L1000-6.2,XT,K,M3,V1,REI120,CV35,X120,H170,6.2
XT-K-M3-V2-REI120-CV35-X120-H170-6.2,"-23,2","62,7",0.0,23.2,62.7,0.0,C25/30,L1000,XT-K-M3-V2-REI120-CV35-X120-H170-L1000-6.2,XT,K,M3,V2,REI120,CV35,X120,H170,6.2
XT-K-M3-VV1-REI120-CV35-X120-H170-6.2,"-23,2","±50,1",0.0,23.2,50.1,50.1,C25/30,L1000,XT-K-M3-VV1-REI120-CV35-X120-H170-L1000-6.2,XT,K,M3,VV1,REI120,CV35,X120,H170,6.2
XT-K-M4-V1-REI120-CV35-X120-H170-6.2,"-26,5","35,3",0.0,26.5,35.3,0.0,C25/30,L1000,XT-K-M4-V1-REI120-CV35-X120-H170-L1000-6.2,XT,K,M4,V1,REI120,CV35,X120,H170,6.2
XT-K-M4-V2-REI120-CV35-X120-H170-6.2,"-26,5","62,7",0.0,26.5,62.7,0.0,C25/30,L1000,XT-K-M4-V2-REI120-CV35-X120-H170-L1000-6.2,XT,K,M4,V2,REI120,CV35,X120,H170,6.2
XT-K-M4-V3-REI120-CV35-X120-H170-6.2,"-26,5","100,3",0.0,26.5,100.3,0.0,C25/30,L1000,XT-K-M4-V3-REI120-CV35-X120-H170-L1000-6.2,XT,K,M4,V3,REI120,CV35,X120,H170,6.2
XT-K-M4-VV1-REI120-CV35-X120-H170-6.2,"-26,5","±50,1",0.0,26.5,50.1,50.1,C25/30,L1000,XT-K-M4-VV1-REI120-CV35-X120-H170-L1000-6.2,XT,K,M4,VV1,REI120,CV35,X120,H170,6.2
XT-K-M5-V1-REI120-CV35-X120-H170-6.2,"-28,8","35,3",0.0,28.8,35.3,0.0,C25/30,L1000,XT-K-M5-V1-REI120-CV35-X120-H170-L1000-6.2,XT,K,M5,V1,REI120,CV35,X120,H170,6.2
XT-K-M5-V2-REI120-CV35-X120-H170-6.2,"-28,8","62,7",0.0,28.8,62.7,0.0,C25/30,L1000,XT-K-M5-V2-REI120-CV35-X120-H170-L1000-6.2,XT,K,M5,V2,REI120,CV35,X120,H170,6.2
XT-K-M5-V3-REI120-CV35-X120-H170-6.2,"-28,8","87,8",0.0,28.8,87.8,0.0,C25/30,L1000,XT-K-M5-V3-REI120-CV35-X120-H170-L1000-6.2,XT,K,M5,V3,REI120,CV35,X120,H170,6.2
XT-K-M5-VV1-REI120-CV35-X120-H170-6.2,"-28,8","±50,1",0.0,28.8,50.1,50.1,C25/30,L1000,XT-K-M5-VV1-REI120-CV35-X120-H170-L1000-6.2,XT,K,M5,VV1,REI120,CV35,X120,H170,6.2
XT-K-M6-V1-REI120-CV35-X120-H170-6.2,"-33,0","35,3",0.0,33.0,35.3,0.0,C25/30,L1000,XT-K-M6-V1-REI120-CV35-X120-H170-L1000-6.2,XT,K,M6,V1,REI120,CV35,X120,H170,6.2
XT-K-M6-V2-REI120-CV35-X120-H170-6.2,"-33,0","62,7",0.0,33.0,62.7,0.0,C25/30,L1000,XT-K-M6-V2-REI120-CV35-X120-H170-L1000-6.2,XT,K,M6,V2,REI120,CV35,X120,H170,6.2
XT-K-M6-V3-REI120-CV35-X120-H170-6.2,"-33,0","100,3",0.0,33.0,100.3,0.0,C25/30,L1000,XT-K-M6-V3-REI120-CV35-X120-H170-L1000-6.2,XT,K,M6,V3,REI120,CV35,X120,H170,6.2
XT-K-M6-VV1-REI120-CV35-X120-H170-6.2,"-33,0","±50,1",0.0,33.0,50.1,50.1,C25/30,L1000,XT-K-M6-VV1-REI120-CV35-X120-H170-L1000-6.2,XT,K,M6,VV1,REI120,CV35,X120,H170,6.2
XT-K-M1-V1-REI120-CV50-X120-H190-6.2,"-10,7","28,2",0.0,10.7,28.2,0.0,C25/30,L1000,XT-K-M1-V1-REI120-CV50-X120-H190-L1000-6.2,XT,K,M1,V1,REI120,CV50,X120,H190,6.2
XT-K-M1-V2-REI120-CV50-X120-H190-6.2,"-10,7","50,1",0.0,10.7,50.1,0.0,C25/30,L1000,XT-K-M1-V2-REI120-CV50-X120-H190-L1000-6.2,XT,K,M1,V2,REI120,CV50,X120,H190,6.2
XT-K-M2-V1-REI120-CV50-X120-H190-6.2,"-17,9","28,2",0.0,17.9,28.2,0.0,C25/30,L1000,XT-K-M2-V1-REI120-CV50-X120-H190-L1000-6.2,XT,K,M2,V1,REI120,CV50,X120,H190,6.2
XT-K-M2-V2-REI120-CV50-X120-H190-6.2,"-17,9","50,1",0.0,17.9,50.1,0.0,C25/30,L1000,XT-K-M2-V2-REI120-CV50-X120-H190-L1000-6.2,XT,K,M2,V2,REI120,CV50,X120,H190,6.2
XT-K-M3-V1-REI120-CV50-X120-H190-6.2,"-24,4","28,2",0.0,24.4,28.2,0.0,C25/30,L1000,XT-K-M3-V1-REI120-CV50-X120-H190-L1000-6.2,XT,K,M3,V1,REI120,CV50,X120,H190,6.2
XT-K-M3-V2-REI120-CV50-X120-H190-6.2,"-24,4","62,7",0.0,24.4,62.7,0.0,C25/30,L1000,XT-K-M3-V2-REI120-CV50-X120-H190-L1000-6.2,XT,K,M3,V2,REI120,CV50,X120,H190,6.2
XT-K-M3-VV1-REI120-CV50-X120-H190-6.2,"-24,4","±50,1",0.0,24.4,50.1,50.1,C25/30,L1000,XT-K-M3-VV1-REI120-CV50-X120-H190-L1000-6.2,XT,K,M3,VV1,REI120,CV50,X120,H190,6.2
XT-K-M4-V1-REI120-CV50-X120-H190-6.2,"-27,9","35,3",0.0,27.9,35.3,0.0,C25/30,L1000,XT-K-M4-V1-REI120-CV50-X120-H190-L1000-6.2,XT,K,M4,V1,REI120,CV50,X120,H190,6.2
XT-K-M4-V2-REI120-CV50-X120-H190-6.2,"-27,9","62,7",0.0,27.9,62.7,0.0,C25/30,L1000,XT-K-M4-V2-REI120-CV50-X120-H190-L1000-6.2,XT,K,M4,V2,REI120,CV50,X120,H190,6.2
XT-K-M4-V3-REI120-CV50-X120-H190-6.2,"-27,9","100,3",0.0,27.9,100.3,0.0,C25/30,L1000,XT-K-M4-V3-REI120-CV50-X120-H190-L1000-6.2,XT,K,M4,V3,REI120,CV50,X120,H190,6.2
XT-K-M4-VV1-REI120-CV50-X120-H190-6.2,"-27,9","±50,1",0.0,27.9,50.1,50.1,C25/30,L1000,XT-K-M4-VV1-REI120-CV50-X120-H190-L1000-6.2,XT,K,M4,VV1,REI120,CV50,X120,H190,6.2
XT-K-M5-V1-REI120-CV50-X120-H190-6.2,"-30,6","35,3",0.0,30.6,35.3,0.0,C25/30,L1000,XT-K-M5-V1-REI120-CV50-X120-H190-L1000-6.2,XT,K,M5,V1,REI120,CV50,X120,H190,6.2
XT-K-M5-V2-REI120-CV50-X120-H190-6.2,"-30,6","62,7",0.0,30.6,62.7,0.0,C25/30,L1000,XT-K-M5-V2-REI120-CV50-X120-H190-L1000-6.2,XT,K,M5,V2,REI120,CV50,X120,H190,6.2
XT-K-M5-V3-REI120-CV50-X120-H190-6.2,"-30,6","87,8",0.0,30.6,87.8,0.0,C25/30,L1000,XT-K-M5-V3-REI120-CV50-X120-H190-L1000-6.2,XT,K,M5,V3,REI120,CV50,X120,H190,6.2
XT-K-M5-VV1-REI120-CV50-X120-H190-6.2,"-30,6","±50,1",0.0,30.6,50.1,50.1,C25/30,L1000,XT-K-M5-VV1-REI120-CV50-X120-H190-L1000-6.2,XT,K,M5,VV1,REI120,CV50,X120,H190,6.2
XT-K-M6-V1-REI120-CV50-X120-H190-6.2,"-35,0","35,3",0.0,35.0,35.3,0.0,C25/30,L1000,XT-K-M6-V1-REI120-CV50-X120-H190-L1000-6.2,XT,K,M6,V1,REI120,CV50,X120,H190,6.2
XT-K-M6-V2-REI120-CV50-X120-H190-6.2,"-35,0","62,7",0.0,35.0,62.7,0.0,C25/30,L1000,XT-K-M6-V2-REI120-CV50-X120-H190-L1000-6.2,XT,K,M6,V2,REI120,CV50,X120,H190,6.2
XT-K-M6-V3-REI120-CV50-X120-H190-6.2,"-35,0","100,3",0.0,35.0,100.3,0.0,C25/30,L1000,XT-K-M6-V3-REI120-CV50-X120-H190-L1000-6.2,XT,K,M6,V3,REI120,CV50,X120,H190,6.2
XT-K-M6-VV1-REI120-CV50-X120-H190-6.2,"-35,0","±50,1",0.0,35.0,50.1,50.1,C25/30,L1000,XT-K-M6-VV1-REI120-CV50-X120-H190-L1000-6.2,XT,K,M6,VV1,REI120,CV50,X120,H190,6.2
XT-K-M1-V1-REI120-CV35-X120-H180-6.2,"-11,2","28,2",0.0,11.2,28.2,0.0,C25/30,L1000,XT-K-M1-V1-REI120-CV35-X120-H180-L1000-6.2,XT,K,M1,V1,REI120,CV35,X120,H180,6.2
XT-K-M1-V2-REI120-CV35-X120-H180-6.2,"-11,2","50,1",0.0,11.2,50.1,0.0,C25/30,L1000,XT-K-M1-V2-REI120-CV35-X120-H180-L1000-6.2,XT,K,M1,V2,REI120,CV35,X120,H180,6.2
XT-K-M2-V1-REI120-CV35-X120-H180-6.2,"-18,8","28,2",0.0,18.8,28.2,0.0,C25/30,L1000,XT-K-M2-V1-REI120-CV35-X120-H180-L1000-6.2,XT,K,M2,V1,REI120,CV35,X120,H180,6.2
XT-K-M2-V2-REI120-CV35-X120-H180-6.2,"-18,8","50,1",0.0,18.8,50.1,0.0,C25/30,L1000,XT-K-M2-V2-REI120-CV35-X120-H180-L1000-6.2,XT,K,M2,V2,REI120,CV35,X120,H180,6.2
XT-K-M3-V1-REI120-CV35-X120-H180-6.2,"-25,6","28,2",0.0,25.6,28.2,0.0,C25/30,L1000,XT-K-M3-V1-REI120-CV35-X120-H180-L1000-6.2,XT,K,M3,V1,REI120,CV35,X120,H180,6.2
XT-K-M3-V2-REI120-CV35-X120-H180-6.2,"-25,6","62,7",0.0,25.6,62.7,0.0,C25/30,L1000,XT-K-M3-V2-REI120-CV35-X120-H180-L1000-6.2,XT,K,M3,V2,REI120,CV35,X120,H180,6.2
XT-K-M3-VV1-REI120-CV35-X120-H180-6.2,"-25,6","±50,1",0.0,25.6,50.1,50.1,C25/30,L1000,XT-K-M3-VV1-REI120-CV35-X120-H180-L1000-6.2,XT,K,M3,VV1,REI120,CV35,X120,H180,6.2
XT-K-M4-V1-REI120-CV35-X120-H180-6.2,"-29,2","35,3",0.0,29.2,35.3,0.0,C25/30,L1000,XT-K-M4-V1-REI120-CV35-X120-H180-L1000-6.2,XT,K,M4,V1,REI120,CV35,X120,H180,6.2
XT-K-M4-V2-REI120-CV35-X120-H180-6.2,"-29,2","62,7",0.0,29.2,62.7,0.0,C25/30,L1000,XT-K-M4-V2-REI120-CV35-X120-H180-L1000-6.2,XT,K,M4,V2,REI120,CV35,X120,H180,6.2
XT-K-M4-V3-REI120-CV35-X120-H180-6.2,"-29,2","100,3",0.0,29.2,100.3,0.0,C25/30,L1000,XT-K-M4-V3-REI120-CV35-X120-H180-L1000-6.2,XT,K,M4,V3,REI120,CV35,X120,H180,6.2
XT-K-M4-VV1-REI120-CV35-X120-H180-6.2,"-29,2","±50,1",0.0,29.2,50.1,50.1,C25/30,L1000,XT-K-M4-VV1-REI120-CV35-X120-H180-L1000-6.2,XT,K,M4,VV1,REI120,CV35,X120,H180,6.2
XT-K-M5-V1-REI120-CV35-X120-H180-6.2,"-32,1","35,3",0.0,32.1,35.3,0.0,C25/30,L1000,XT-K-M5-V1-REI120-CV35-X120-H180-L1000-6.2,XT,K,M5,V1,REI120,CV35,X120,H180,6.2
XT-K-M5-V2-REI120-CV35-X120-H180-6.2,"-32,1","62,7",0.0,32.1,62.7,0.0,C25/30,L1000,XT-K-M5-V2-REI120-CV35-X120-H180-L1000-6.2,XT,K,M5,V2,REI120,CV35,X120,H180,6.2
XT-K-M5-V3-REI120-CV35-X120-H180-6.2,"-32,1","87,8",0.0,32.1,87.8,0.0,C25/30,L1000,XT-K-M5-V3-REI120-CV35-X120-H180-L1000-6.2,XT,K,M5,V3,REI120,CV35,X120,H180,6.2
XT-K-M5-VV1-REI120-CV35-X120-H180-6.2,"-32,1","±50,1",0.0,32.1,50.1,50.1,C25/30,L1000,XT-K-M5-VV1-REI120-CV35-X120-H180-L1000-6.2,XT,K,M5,VV1,REI120,CV35,X120,H180,6.2
XT-K-M6-V1-REI120-CV35-X120-H180-6.2,"-36,8","35,3",0.0,36.8,35.3,0.0,C25/30,L1000,XT-K-M6-V1-REI120-CV35-X120-H180-L1000-6.2,XT,K,M6,V1,REI120,CV35,X120,H180,6.2
XT-K-M6-V2-REI120-CV35-X120-H180-6.2,"-36,8","62,7",0.0,36.8,62.7,0.0,C25/30,L1000,XT-K-M6-V2-REI120-CV35-X120-H180-L1000-6.2,XT,K,M6,V2,REI120,CV35,X120,H180,6.2
XT-K-M6-V3-REI120-CV35-X120-H180-6.2,"-36,8","100,3",0.0,36.8,100.3,0.0,C25/30,L1000,XT-K-M6-V3-REI120-CV35-X120-H180-L1000-6.2,XT,K,M6,V3,REI120,CV35,X120,H180,6.2
XT-K-M6-VV1-REI120-CV35-X120-H180-6.2,"-36,8","±50,1",0.0,36.8,50.1,50.1,C25/30,L1000,XT-K-M6-VV1-REI120-CV35-X120-H180-L1000-6.2,XT,K,M6,VV1,REI120,CV35,X120,H180,6.2
XT-K-M1-V1-REI120-CV50-X120-H200-6.2,"-11,8","28,2",0.0,11.8,28.2,0.0,C25/30,L1000,XT-K-M1-V1-REI120-CV50-X120-H200-L1000-6.2,XT,K,M1,V1,REI120,CV50,X120,H200,6.2
XT-K-M1-V2-REI120-CV50-X120-H200-6.2,"-11,8","50,1",0.0,11.8,50.1,0.0,C25/30,L1000,XT-K-M1-V2-REI120-CV50-X120-H200-L1000-6.2,XT,K,M1,V2,REI120,CV50,X120,H200,6.2
XT-K-M2-V1-REI120-CV50-X120-H200-6.2,"-19,8","28,2",0.0,19.8,28.2,0.0,C25/30,L1000,XT-K-M2-V1-REI120-CV50-X120-H200-L1000-6.2,XT,K,M2,V1,REI120,CV50,X120,H200,6.2
XT-K-M2-V2-REI120-CV50-X120-H200-6.2,"-19,8","50,1",0.0,19.8,50.1,0.0,C25/30,L1000,XT-K-M2-V2-REI120-CV50-X120-H200-L1000-6.2,XT,K,M2,V2,REI120,CV50,X120,H200,6.2
XT-K-M3-V1-REI120-CV50-X120-H200-6.2,"-26,7","28,2",0.0,26.7,28.2,0.0,C25/30,L1000,XT-K-M3-V1-REI120-CV50-X120-H200-L1000-6.2,XT,K,M3,V1,REI120,CV50,X120,H200,6.2
XT-K-M3-V2-REI120-CV50-X120-H200-6.2,"-26,7","62,7",0.0,26.7,62.7,0.0,C25/30,L1000,XT-K-M3-V2-REI120-CV50-X120-H200-L1000-6.2,XT,K,M3,V2,REI120,CV50,X120,H200,6.2
XT-K-M3-VV1-REI120-CV50-X120-H200-6.2,"-26,7","±50,1",0.0,26.7,50.1,50.1,C25/30,L1000,XT-K-M3-VV1-REI120-CV50-X120-H200-L1000-6.2,XT,K,M3,VV1,REI120,CV50,X120,H200,6.2
XT-K-M4-V1-REI120-CV50-X120-H200-6.2,"-30,6","35,3",0.0,30.6,35.3,0.0,C25/30,L1000,XT-K-M4-V1-REI120-CV50-X120-H200-L1000-6.2,XT,K,M4,V1,REI120,CV50,X120,H200,6.2
XT-K-M4-V2-REI120-CV50-X120-H200-6.2,"-30,6","62,7",0.0,30.6,62.7,0.0,C25/30,L1000,XT-K-M4-V2-REI120-CV50-X120-H200-L1000-6.2,XT,K,M4,V2,REI120,CV50,X120,H200,6.2
XT-K-M4-V3-REI120-CV50-X120-H200-6.2,"-30,6","100,3",0.0,30.6,100.3,0.0,C25/30,L1000,XT-K-M4-V3-REI120-CV50-X120-H200-L1000-6.2,XT,K,M4,V3,REI120,CV50,X120,H200,6.2
XT-K-M4-VV1-REI120-CV50-X120-H200-6.2,"-30,6","±50,1",0.0,30.6,50.1,50.1,C25/30,L1000,XT-K-M4-VV1-REI120-CV50-X120-H200-L1000-6.2,XT,K,M4,VV1,REI120,CV50,X120,H200,6.2
XT-K-M5-V1-REI120-CV50-X120-H200-6.2,"-33,9","35,3",0.0,33.9,35.3,0.0,C25/30,L1000,XT-K-M5-V1-REI120-CV50-X120-H200-L1000-6.2,XT,K,M5,V1,REI120,CV50,X120,H200,6.2
XT-K-M5-V2-REI120-CV50-X120-H200-6.2,"-33,9","62,7",0.0,33.9,62.7,0.0,C25/30,L1000,XT-K-M5-V2-REI120-CV50-X120-H200-L1000-6.2,XT,K,M5,V2,REI120,CV50,X120,H200,6.2
XT-K-M5-V3-REI120-CV50-X120-H200-6.2,"-33,9","87,8",0.0,33.9,87.8,0.0,C25/30,L1000,XT-K-M5-V3-REI120-CV50-X120-H200-L1000-6.2,XT,K,M5,V3,REI120,CV50,X120,H200,6.2
XT-K-M5-VV1-REI120-CV50-X120-H200-6.2,"-33,9","±50,1",0.0,33.9,50.1,50.1,C25/30,L1000,XT-K-M5-VV1-REI120-CV50-X120-H200-L1000-6.2,XT,K,M5,VV1,REI120,CV50,X120,H200,6.2
XT-K-M6-V1-REI120-CV50-X120-H200-6.2,"-38,8","35,3",0.0,38.8,35.3,0.0,C25/30,L1000,XT-K-M6-V1-REI120-CV50-X120-H200-L1000-6.2,XT,K,M6,V1,REI120,CV50,X120,H200,6.2
XT-K-M6-V2-REI120-CV50-X120-H200-6.2,"-38,8","62,7",0.0,38.8,62.7,0.0,C25/30,L1000,XT-K-M6-V2-REI120-CV50-X120-H200-L1000-6.2,XT,K,M6,V2,REI120,CV50,X120,H200,6.2
XT-K-M6-V3-REI120-CV50-X120-H200-6.2,"-38,8","100,3",0.0,38.8,100.3,0.0,C25/30,L1000,XT-K-M6-V3-REI120-CV50-X120-H200-L1000-6.2,XT,K,M6,V3,REI120,CV50,X120,H200,6.2
XT-K-M6-VV1-REI120-CV50-X120-H200-6.2,"-38,8","±50,1",0.0,38.8,50.1,50.1,C25/30,L1000,XT-K-M6-VV1-REI120-CV50-X120-H200-L1000-6.2,XT,K,M6,VV1,REI120,CV50,X120,H200,6.2
XT-K-M1-V1-REI120-CV35-X120-H190-6.2,"-12,3","28,2",0.0,12.3,28.2,0.0,C25/30,L1000,XT-K-M1-V1-REI120-CV35-X120-H190-L1000-6.2,XT,K,M1,V1,REI120,CV35,X120,H190,6.2
XT-K-M1-V2-REI120-CV35-X120-H190-6.2,"-12,3","50,1",0.0,12.3,50.1,0.0,C25/30,L1000,XT-K-M1-V2-REI120-CV35-X120-H190-L1000-6.2,XT,K,M1,V2,REI120,CV35,X120,H190,6.2
XT-K-M2-V1-REI120-CV35-X120-H190-6.2,"-20,7","28,2",0.0,20.7,28.2,0.0,C25/30,L1000,XT-K-M2-V1-REI120-CV35-X120-H190-L1000-6.2,XT,K,M2,V1,REI120,CV35,X120,H190,6.2
XT-K-M2-V2-REI120-CV35-X120-H190-6.2,"-20,7","50,1",0.0,20.7,50.1,0.0,C25/30,L1000,XT-K-M2-V2-REI120-CV35-X120-H190-L1000-6.2,XT,K,M2,V2,REI120,CV35,X120,H190,6.2
XT-K-M3-V1-REI120-CV35-X120-H190-6.2,"-27,9","28,2",0.0,27.9,28.2,0.0,C25/30,L1000,XT-K-M3-V1-REI120-CV35-X120-H190-L1000-6.2,XT,K,M3,V1,REI120,CV35,X120,H190,6.2
XT-K-M3-V2-REI120-CV35-X120-H190-6.2,"-27,9","62,7",0.0,27.9,62.7,0.0,C25/30,L1000,XT-K-M3-V2-REI120-CV35-X120-H190-L1000-6.2,XT,K,M3,V2,REI120,CV35,X120,H190,6.2
XT-K-M3-VV1-REI120-CV35-X120-H190-6.2,"-27,9","±50,1",0.0,27.9,50.1,50.1,C25/30,L1000,XT-K-M3-VV1-REI120-CV35-X120-H190-L1000-6.2,XT,K,M3,VV1,REI120,CV35,X120,H190,6.2
XT-K-M4-V1-REI120-CV35-X120-H190-6.2,"-31,9","35,3",0.0,31.9,35.3,0.0,C25/30,L1000,XT-K-M4-V1-REI120-CV35-X120-H190-L1000-6.2,XT,K,M4,V1,REI120,CV35,X120,H190,6.2
XT-K-M4-V2-REI120-CV35-X120-H190-6.2,"-31,9","62,7",0.0,31.9,62.7,0.0,C25/30,L1000,XT-K-M4-V2-REI120-CV35-X120-H190-L1000-6.2,XT,K,M4,V2,REI120,CV35,X120,H190,6.2
XT-K-M4-V3-REI120-CV35-X120-H190-6.2,"-31,9","100,3",0.0,31.9,100.3,0.0,C25/30,L1000,XT-K-M4-V3-REI120-CV35-X120-H190-L1000-6.2,XT,K,M4,V3,REI120,CV35,X120,H190,6.2
XT-K-M4-VV1-REI120-CV35-X120-H190-6.2,"-31,9","±50,1",0.0,31.9,50.1,50.1,C25/30,L1000,XT-K-M4-VV1-REI120-CV35-X120-H190-L1000-6.2,XT,K,M4,VV1,REI120,CV35,X120,H190,6.2
XT-K-M5-V1-REI120-CV35-X120-H190-6.2,"-35,5","35,3",0.0,35.5,35.3,0.0,C25/30,L1000,XT-K-M5-V1-REI120-CV35-X120-H190-L1000-6.2,XT,K,M5,V1,REI120,CV35,X120,H190,6.2
XT-K-M5-V2-REI120-CV35-X120-H190-6.2,"-35,5","62,7",0.0,35.5,62.7,0.0,C25/30,L1000,XT-K-M5-V2-REI120-CV35-X120-H190-L1000-6.2,XT,K,M5,V2,REI120,CV35,X120,H190,6.2
XT-K-M5-V3-REI120-CV35-X120-H190-6.2,"-35,5","87,8",0.0,35.5,87.8,0.0,C25/30,L1000,XT-K-M5-V3-REI120-CV35-X120-H190-L1000-6.2,XT,K,M5,V3,REI120,CV35,X120,H190,6.2
XT-K-M5-VV1-REI120-CV35-X120-H190-6.2,"-35,5","±50,1",0.0,35.5,50.1,50.1,C25/30,L1000,XT-K-M5-VV1-REI120-CV35-X120-H190-L1000-6.2,XT,K,M5,VV1,REI120,CV35,X120,H190,6.2
XT-K-M6-V1-REI120-CV35-X120-H190-6.2,"-40,6","35,3",0.0,40.6,35.3,0.0,C25/30,L1000,XT-K-M6-V1-REI120-CV35-X120-H190-L1000-6.2,XT,K,M6,V1,REI120,CV35,X120,H190,6.2
XT-K-M6-V2-REI120-CV35-X120-H190-6.2,"-40,6","62,7",0.0,40.6,62.7,0.0,C25/30,L1000,XT-K-M6-V2-REI120-CV35-X120-H190-L1000-6.2,XT,K,M6,V2,REI120,CV35,X120,H190,6.2
XT-K-M6-V3-REI120-CV35-X120-H190-6.2,"-40,6","100,3",0.0,40.6,100.3,0.0,C25/30,L1000,XT-K-M6-V3-REI120-CV35-X120-H190-L1000-6.2,XT,K,M6,V3,REI120,CV35,X120,H190,6.2
XT-K-M6-VV1-REI120-CV35-X120-H190-6.2,"-40,6","±50,1",0.0,40.6,50.1,50.1,C25/30,L1000,XT-K-M6-VV1-REI120-CV35-X120-H190-L1000-6.2,XT,K,M6,VV1,REI120,CV35,X120,H190,6.2
XT-K-M1-V1-REI120-CV50-X120-H210-6.2,"-13,0","28,2",0.0,13.0,28.2,0.0,C25/30,L1000,XT-K-M1-V1-REI120-CV50-X120-H210-L1000-6.2,XT,K,M1,V1,REI120,CV50,X120,H210,6.2
XT-K-M1-V2-REI120-CV50-X120-H210-6.2,"-13,0","50,1",0.0,13.0,50.1,0.0,C25/30,L1000,XT-K-M1-V2-REI120-CV50-X120-H210-L1000-6.2,XT,K,M1,V2,REI120,CV50,X120,H210,6.2
XT-K-M2-V1-REI120-CV50-X120-H210-6.2,"-21,8","28,2",0.0,21.8,28.2,0.0,C25/30,L1000,XT-K-M2-V1-REI120-CV50-X120-H210-L1000-6.2,XT,K,M2,V1,REI120,CV50,X120,H210,6.2
