Encoded,MrD,vRd,TableName
XT-K-M6-V3-REI120-CV50-X120-H200-6.2_220mm,34.7,100.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-VV1-REI120-CV50-X120-H200-6.2_220mm,34.7,50.1,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M7-V1-REI120-CV50-X120-H200-6.2_220mm,40.3,75.2,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M7-V2-REI120-CV50-X120-H200-6.2_220mm,40.3,100.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M8-V1-REI120-CV50-X120-H200-6.2_220mm,43.9,87.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M8-V2-REI120-CV50-X120-H200-6.2_220mm,43.9,112.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V1-REI120-CV35-X120-H190-6.2_220mm,31.8,35.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V2-REI120-CV35-X120-H190-6.2_220mm,31.8,62.7,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V3-REI120-CV35-X120-H190-6.2_220mm,31.8,87.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-VV1-REI120-CV35-X120-H190-6.2_220mm,31.8,50.1,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V1-REI120-CV35-X120-H190-6.2_220mm,36.3,35.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V2-REI120-CV35-X120-H190-6.2_220mm,36.3,62.7,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V3-REI120-CV35-X120-H190-6.2_220mm,36.3,100.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-VV1-REI120-CV35-X120-H190-6.2_220mm,36.3,50.1,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M7-V1-REI120-CV35-X120-H190-6.2_220mm,42.2,75.2,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M7-V2-REI120-CV35-X120-H190-6.2_220mm,42.2,100.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M8-V1-REI120-CV35-X120-H190-6.2_220mm,46.0,87.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M8-V2-REI120-CV35-X120-H190-6.2_220mm,46.0,112.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V1-REI120-CV50-X120-H210-6.2_220mm,33.2,35.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V2-REI120-CV50-X120-H210-6.2_220mm,33.2,62.7,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V3-REI120-CV50-X120-H210-6.2_220mm,33.2,87.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-VV1-REI120-CV50-X120-H210-6.2_220mm,33.2,50.1,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V1-REI120-CV50-X120-H210-6.2_220mm,37.9,35.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V2-REI120-CV50-X120-H210-6.2_220mm,37.9,62.7,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V3-REI120-CV50-X120-H210-6.2_220mm,37.9,100.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-VV1-REI120-CV50-X120-H210-6.2_220mm,37.9,50.1,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M7-V1-REI120-CV50-X120-H210-6.2_220mm,44.1,75.2,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M7-V2-REI120-CV50-X120-H210-6.2_220mm,44.1,100.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M8-V1-REI120-CV50-X120-H210-6.2_220mm,48.1,87.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M8-V2-REI120-CV50-X120-H210-6.2_220mm,48.1,112.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V1-REI120-CV35-X120-H200-6.2_220mm,34.6,35.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V2-REI120-CV35-X120-H200-6.2_220mm,34.6,62.7,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V3-REI120-CV35-X120-H200-6.2_220mm,34.6,87.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-VV1-REI120-CV35-X120-H200-6.2_220mm,34.6,50.1,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V1-REI120-CV35-X120-H200-6.2_220mm,39.5,35.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V2-REI120-CV35-X120-H200-6.2_220mm,39.5,62.7,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V3-REI120-CV35-X120-H200-6.2_220mm,39.5,100.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-VV1-REI120-CV35-X120-H200-6.2_220mm,39.5,50.1,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M7-V1-REI120-CV35-X120-H200-6.2_220mm,46.0,75.2,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M7-V2-REI120-CV35-X120-H200-6.2_220mm,46.0,100.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M8-V1-REI120-CV35-X120-H200-6.2_220mm,50.1,87.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M8-V2-REI120-CV35-X120-H200-6.2_220mm,50.1,112.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V1-REI120-CV50-X120-H220-6.2_220mm,36.0,35.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V2-REI120-CV50-X120-H220-6.2_220mm,36.0,62.7,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V3-REI120-CV50-X120-H220-6.2_220mm,36.0,87.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-VV1-REI120-CV50-X120-H220-6.2_220mm,36.0,50.1,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V1-REI120-CV50-X120-H220-6.2_220mm,41.1,35.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V2-REI120-CV50-X120-H220-6.2_220mm,41.1,62.7,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V3-REI120-CV50-X120-H220-6.2_220mm,41.1,100.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-VV1-REI120-CV50-X120-H220-6.2_220mm,41.1,50.1,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M7-V1-REI120-CV50-X120-H220-6.2_220mm,47.9,75.2,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M7-V2-REI120-CV50-X120-H220-6.2_220mm,47.9,100.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M8-V1-REI120-CV50-X120-H220-6.2_220mm,52.2,87.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M8-V2-REI120-CV50-X120-H220-6.2_220mm,52.2,112.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V1-REI120-CV35-X120-H210-6.2_220mm,37.4,35.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V2-REI120-CV35-X120-H210-6.2_220mm,37.4,62.7,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V3-REI120-CV35-X120-H210-6.2_220mm,37.4,87.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-VV1-REI120-CV35-X120-H210-6.2_220mm,37.4,50.1,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V1-REI120-CV35-X120-H210-6.2_220mm,42.7,35.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V2-REI120-CV35-X120-H210-6.2_220mm,42.7,62.7,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V3-REI120-CV35-X120-H210-6.2_220mm,42.7,100.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-VV1-REI120-CV35-X120-H210-6.2_220mm,42.7,50.1,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M7-V1-REI120-CV35-X120-H210-6.2_220mm,49.8,75.2,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M7-V2-REI120-CV35-X120-H210-6.2_220mm,49.8,100.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M8-V1-REI120-CV35-X120-H210-6.2_220mm,54.3,87.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M8-V2-REI120-CV35-X120-H210-6.2_220mm,54.3,112.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V1-REI120-CV50-X120-H230-6.2_220mm,38.8,35.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V2-REI120-CV50-X120-H230-6.2_220mm,38.8,62.7,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V3-REI120-CV50-X120-H230-6.2_220mm,38.8,87.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-VV1-REI120-CV50-X120-H230-6.2_220mm,38.8,50.1,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V1-REI120-CV50-X120-H230-6.2_220mm,44.3,35.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V2-REI120-CV50-X120-H230-6.2_220mm,44.3,62.7,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V3-REI120-CV50-X120-H230-6.2_220mm,44.3,100.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-VV1-REI120-CV50-X120-H230-6.2_220mm,44.3,50.1,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M7-V1-REI120-CV50-X120-H230-6.2_220mm,51.7,75.2,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M7-V2-REI120-CV50-X120-H230-6.2_220mm,51.7,100.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M8-V1-REI120-CV50-X120-H230-6.2_220mm,56.4,87.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M8-V2-REI120-CV50-X120-H230-6.2_220mm,56.4,112.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V1-REI120-CV35-X120-H220-6.2_220mm,40.2,35.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V2-REI120-CV35-X120-H220-6.2_220mm,40.2,62.7,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V3-REI120-CV35-X120-H220-6.2_220mm,40.2,87.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-VV1-REI120-CV35-X120-H220-6.2_220mm,40.2,50.1,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V1-REI120-CV35-X120-H220-6.2_220mm,45.9,35.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V2-REI120-CV35-X120-H220-6.2_220mm,45.9,62.7,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V3-REI120-CV35-X120-H220-6.2_220mm,45.9,100.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-VV1-REI120-CV35-X120-H220-6.2_220mm,45.9,50.1,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M7-V1-REI120-CV35-X120-H220-6.2_220mm,53.6,75.2,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M7-V2-REI120-CV35-X120-H220-6.2_220mm,53.6,100.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M8-V1-REI120-CV35-X120-H220-6.2_220mm,58.4,87.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M8-V2-REI120-CV35-X120-H220-6.2_220mm,58.4,112.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V1-REI120-CV50-X120-H240-6.2_220mm,41.6,35.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V2-REI120-CV50-X120-H240-6.2_220mm,41.6,62.7,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V3-REI120-CV50-X120-H240-6.2_220mm,41.6,87.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-VV1-REI120-CV50-X120-H240-6.2_220mm,41.6,50.1,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V1-REI120-CV50-X120-H240-6.2_220mm,47.5,35.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V2-REI120-CV50-X120-H240-6.2_220mm,47.5,62.7,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V3-REI120-CV50-X120-H240-6.2_220mm,47.5,100.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-VV1-REI120-CV50-X120-H240-6.2_220mm,47.5,50.1,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M7-V1-REI120-CV50-X120-H240-6.2_220mm,55.5,75.2,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M7-V2-REI120-CV50-X120-H240-6.2_220mm,55.5,100.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M8-V1-REI120-CV50-X120-H240-6.2_220mm,60.5,87.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M8-V2-REI120-CV50-X120-H240-6.2_220mm,60.5,112.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V1-REI120-CV35-X120-H230-6.2_220mm,43.0,35.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V2-REI120-CV35-X120-H230-6.2_220mm,43.0,62.7,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V3-REI120-CV35-X120-H230-6.2_220mm,43.0,87.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-VV1-REI120-CV35-X120-H230-6.2_220mm,43.0,50.1,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V1-REI120-CV35-X120-H230-6.2_220mm,49.1,35.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V2-REI120-CV35-X120-H230-6.2_220mm,49.1,62.7,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V3-REI120-CV35-X120-H230-6.2_220mm,49.1,100.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-VV1-REI120-CV35-X120-H230-6.2_220mm,49.1,50.1,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M7-V1-REI120-CV35-X120-H230-6.2_220mm,57.0,75.2,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M7-V2-REI120-CV35-X120-H230-6.2_220mm,57.0,100.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M8-V1-REI120-CV35-X120-H230-6.2_220mm,62.2,87.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M8-V2-REI120-CV35-X120-H230-6.2_220mm,62.2,112.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V1-REI120-CV50-X120-H250-6.2_220mm,44.4,35.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V2-REI120-CV50-X120-H250-6.2_220mm,44.4,62.7,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V3-REI120-CV50-X120-H250-6.2_220mm,44.4,87.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-VV1-REI120-CV50-X120-H250-6.2_220mm,44.4,50.1,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V1-REI120-CV50-X120-H250-6.2_220mm,50.7,35.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V2-REI120-CV50-X120-H250-6.2_220mm,50.7,62.7,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V3-REI120-CV50-X120-H250-6.2_220mm,50.7,100.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-VV1-REI120-CV50-X120-H250-6.2_220mm,50.7,50.1,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M7-V1-REI120-CV50-X120-H250-6.2_220mm,57.0,75.2,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M7-V2-REI120-CV50-X120-H250-6.2_220mm,57.0,100.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M8-V1-REI120-CV50-X120-H250-6.2_220mm,62.2,87.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M8-V2-REI120-CV50-X120-H250-6.2_220mm,62.2,112.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V1-REI120-CV35-X120-H240-6.2_220mm,45.8,35.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V2-REI120-CV35-X120-H240-6.2_220mm,45.8,62.7,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V3-REI120-CV35-X120-H240-6.2_220mm,45.8,87.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-VV1-REI120-CV35-X120-H240-6.2_220mm,45.8,50.1,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V1-REI120-CV35-X120-H240-6.2_220mm,52.3,35.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V2-REI120-CV35-X120-H240-6.2_220mm,52.3,62.7,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V3-REI120-CV35-X120-H240-6.2_220mm,52.3,100.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-VV1-REI120-CV35-X120-H240-6.2_220mm,52.3,50.1,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M7-V1-REI120-CV35-X120-H240-6.2_220mm,57.0,75.2,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M7-V2-REI120-CV35-X120-H240-6.2_220mm,57.0,100.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M8-V1-REI120-CV35-X120-H240-6.2_220mm,62.2,87.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M8-V2-REI120-CV35-X120-H240-6.2_220mm,62.2,112.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V1-REI120-CV35-X120-H250-6.2_220mm,48.6,35.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V2-REI120-CV35-X120-H250-6.2_220mm,48.6,62.7,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-V3-REI120-CV35-X120-H250-6.2_220mm,48.6,87.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M5-VV1-REI120-CV35-X120-H250-6.2_220mm,48.6,50.1,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V1-REI120-CV35-X120-H250-6.2_220mm,55.6,35.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V2-REI120-CV35-X120-H250-6.2_220mm,55.6,62.7,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-V3-REI120-CV35-X120-H250-6.2_220mm,55.6,100.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M6-VV1-REI120-CV35-X120-H250-6.2_220mm,55.6,50.1,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M7-V1-REI120-CV35-X120-H250-6.2_220mm,57.0,75.2,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M7-V2-REI120-CV35-X120-H250-6.2_220mm,57.0,100.3,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M8-V1-REI120-CV35-X120-H250-6.2_220mm,62.2,87.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-K-M8-V2-REI120-CV35-X120-H250-6.2_220mm,62.2,112.8,Schock_Isokorb_XT_Typ_K_6.2_220mm_2
XT-KU-M1-V1-REI120-CV35-X120-H160-7.2_175mm,16.3,50.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M2-V1-REI120-CV35-X120-H160-7.2_175mm,20.9,75.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M3-V1-REI120-CV35-X120-H160-7.2_175mm,27.6,75.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M4-V1-REI120-CV35-X120-H160-7.2_175mm,31.6,75.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M1-V1-REI120-CV50-X120-H180-7.2_175mm,17.3,50.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M2-V1-REI120-CV50-X120-H180-7.2_175mm,22.2,75.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M3-V1-REI120-CV50-X120-H180-7.2_175mm,29.4,75.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M4-V1-REI120-CV50-X120-H180-7.2_175mm,33.5,75.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M1-V1-REI120-CV35-X120-H170-7.2_175mm,18.3,50.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M2-V1-REI120-CV35-X120-H170-7.2_175mm,23.5,75.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M3-V1-REI120-CV35-X120-H170-7.2_175mm,31.1,75.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M4-V1-REI120-CV35-X120-H170-7.2_175mm,35.5,75.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M1-V1-REI120-CV50-X120-H190-7.2_175mm,19.3,50.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M2-V1-REI120-CV50-X120-H190-7.2_175mm,24.8,75.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M3-V1-REI120-CV50-X120-H190-7.2_175mm,32.8,75.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M4-V1-REI120-CV50-X120-H190-7.2_175mm,37.4,75.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M1-V1-REI120-CV35-X120-H180-7.2_175mm,20.3,50.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M2-V1-REI120-CV35-X120-H180-7.2_175mm,26.1,75.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M3-V1-REI120-CV35-X120-H180-7.2_175mm,34.5,75.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M4-V1-REI120-CV35-X120-H180-7.2_175mm,39.4,75.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M1-V1-REI120-CV50-X120-H200-7.2_175mm,21.3,50.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M2-V1-REI120-CV50-X120-H200-7.2_175mm,27.4,75.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M3-V1-REI120-CV50-X120-H200-7.2_175mm,36.2,75.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M4-V1-REI120-CV50-X120-H200-7.2_175mm,41.3,75.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M1-V1-REI120-CV35-X120-H190-7.2_175mm,22.3,50.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M2-V1-REI120-CV35-X120-H190-7.2_175mm,28.7,75.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M3-V1-REI120-CV35-X120-H190-7.2_175mm,37.9,75.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M4-V1-REI120-CV35-X120-H190-7.2_175mm,43.3,75.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M1-V1-REI120-CV50-X120-H210-7.2_175mm,23.3,50.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M2-V1-REI120-CV50-X120-H210-7.2_175mm,30.0,75.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M3-V1-REI120-CV50-X120-H210-7.2_175mm,39.6,75.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M4-V1-REI120-CV50-X120-H210-7.2_175mm,45.2,75.0,Schock_Isokorb_XT_Typ_KU_7.2_175mm
XT-KU-M1-V1-REI120-CV35-X120-H160-7.2,17.0,50.0,Schock_Isokorb_XT_Typ_KU_7.2
XT-KU-M2-V1-REI120-CV35-X120-H160-7.2,22.9,75.0,Schock_Isokorb_XT_Typ_KU_7.2
XT-KU-M3-V1-REI120-CV35-X120-H160-7.2,30.2,75.0,Schock_Isokorb_XT_Typ_KU_7.2
XT-KU-M4-V1-REI120-CV35-X120-H160-7.2,34.5,75.0,Schock_Isokorb_XT_Typ_KU_7.2
XT-KU-M1-V1-REI120-CV50-X120-H180-7.2,18.2,50.0,Schock_Isokorb_XT_Typ_KU_7.2
XT-KU-M2-V1-REI120-CV50-X120-H180-7.2,24.3,75.0,Schock_Isokorb_XT_Typ_KU_7.2
XT-KU-M3-V1-REI120-CV50-X120-H180-7.2,32.1,75.0,Schock_Isokorb_XT_Typ_KU_7.2
XT-KU-M4-V1-REI120-CV50-X120-H180-7.2,36.7,75.0,Schock_Isokorb_XT_Typ_KU_7.2
XT-KU-M1-V1-REI120-CV35-X120-H170-7.2,19.3,50.0,Schock_Isokorb_XT_Typ_KU_7.2
XT-KU-M2-V1-REI120-CV35-X120-H170-7.2,25.7,75.0,Schock_Isokorb_XT_Typ_KU_7.2
XT-KU-M3-V1-REI120-CV35-X120-H170-7.2,34.0,75.0,Schock_Isokorb_XT_Typ_KU_7.2
XT-KU-M4-V1-REI120-CV35-X120-H170-7.2,38.8,75.0,Schock_Isokorb_XT_Typ_KU_7.2
XT-KU-M1-V1-REI120-CV50-X120-H190-7.2,20.5,50.0,Schock_Isokorb_XT_Typ_KU_7.2
XT-KU-M2-V1-REI120-CV50-X120-H190-7.2,27.1,75.0,Schock_Isokorb_XT_Typ_KU_7.2
XT-KU-M3-V1-REI120-CV50-X120-H190-7.2,35.8,75.0,Schock_Isokorb_XT_Typ_KU_7.2
XT-KU-M4-V1-REI120-CV50-X120-H190-7.2,40.9,75.0,Schock_Isokorb_XT_Typ_KU_7.2
XT-KU-M1-V1-REI120-CV50-X120-H200-7.2,22.9,50.0,Schock_Isokorb_XT_Typ_KU_7.2
XT-KU-M2-V1-REI120-CV50-X120-H200-7.2,30.0,75.0,Schock_Isokorb_XT_Typ_KU_7.2
XT-KU-M3-V1-REI120-CV50-X120-H200-7.2,39.5,75.0,Schock_Isokorb_XT_Typ_KU_7.2
