Encoded,MrD,vRd,TableName
T-K-M1-V2-REI120-CV35-X80-H180-6.2,9.9,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M2-V1-REI120-CV35-X80-H180-6.2,19.3,34.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M2-V2-REI120-CV35-X80-H180-6.2,19.3,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V1-REI120-CV35-X80-H180-6.2,25.5,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V2-REI120-CV35-X80-H180-6.2,25.5,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V3-REI120-CV35-X80-H180-6.2,25.5,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V1-REI120-CV35-X80-H180-6.2,29.2,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V2-REI120-CV35-X80-H180-6.2,29.2,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V3-REI120-CV35-X80-H180-6.2,29.2,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-VV1-REI120-CV35-X80-H180-6.2,29.2,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V1-REI120-CV35-X80-H180-6.2,32.4,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V2-REI120-CV35-X80-H180-6.2,32.4,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V3-REI120-CV35-X80-H180-6.2,32.4,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-VV1-REI120-CV35-X80-H180-6.2,32.4,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V1-REI120-CV35-X80-H180-6.2,35.9,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V2-REI120-CV35-X80-H180-6.2,35.9,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V3-REI120-CV35-X80-H180-6.2,35.9,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-VV1-REI120-CV35-X80-H180-6.2,35.9,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M1-V1-REI120-CV30-X80-H180-6.2,10.3,34.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M1-V2-REI120-CV30-X80-H180-6.2,10.3,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M2-V1-REI120-CV30-X80-H180-6.2,20.2,34.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M2-V2-REI120-CV30-X80-H180-6.2,20.2,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V1-REI120-CV30-X80-H180-6.2,26.7,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V2-REI120-CV30-X80-H180-6.2,26.7,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V3-REI120-CV30-X80-H180-6.2,26.7,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V1-REI120-CV30-X80-H180-6.2,30.6,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V2-REI120-CV30-X80-H180-6.2,30.6,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V3-REI120-CV30-X80-H180-6.2,30.6,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-VV1-REI120-CV30-X80-H180-6.2,30.6,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V1-REI120-CV30-X80-H180-6.2,34.0,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V2-REI120-CV30-X80-H180-6.2,34.0,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V3-REI120-CV30-X80-H180-6.2,34.0,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-VV1-REI120-CV30-X80-H180-6.2,34.0,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V1-REI120-CV30-X80-H180-6.2,37.7,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V2-REI120-CV30-X80-H180-6.2,37.7,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V3-REI120-CV30-X80-H180-6.2,37.7,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-VV1-REI120-CV30-X80-H180-6.2,37.7,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M1-V1-REI120-CV50-X80-H200-6.2,10.3,34.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M1-V2-REI120-CV50-X80-H200-6.2,10.3,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M2-V1-REI120-CV50-X80-H200-6.2,20.2,34.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M2-V2-REI120-CV50-X80-H200-6.2,20.2,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V1-REI120-CV50-X80-H200-6.2,26.7,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V2-REI120-CV50-X80-H200-6.2,26.7,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V3-REI120-CV50-X80-H200-6.2,26.7,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V1-REI120-CV50-X80-H200-6.2,30.6,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V2-REI120-CV50-X80-H200-6.2,30.6,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V3-REI120-CV50-X80-H200-6.2,30.6,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-VV1-REI120-CV50-X80-H200-6.2,30.6,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V1-REI120-CV50-X80-H200-6.2,34.0,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V2-REI120-CV50-X80-H200-6.2,34.0,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V3-REI120-CV50-X80-H200-6.2,34.0,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-VV1-REI120-CV50-X80-H200-6.2,34.0,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V1-REI120-CV50-X80-H200-6.2,37.7,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V2-REI120-CV50-X80-H200-6.2,37.7,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V3-REI120-CV50-X80-H200-6.2,37.7,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-VV1-REI120-CV50-X80-H200-6.2,37.7,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M1-V1-REI120-CV35-X80-H190-6.2,10.8,34.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M1-V2-REI120-CV35-X80-H190-6.2,10.8,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M2-V1-REI120-CV35-X80-H190-6.2,21.1,34.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M2-V2-REI120-CV35-X80-H190-6.2,21.1,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V1-REI120-CV35-X80-H190-6.2,27.9,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V2-REI120-CV35-X80-H190-6.2,27.9,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V3-REI120-CV35-X80-H190-6.2,27.9,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V1-REI120-CV35-X80-H190-6.2,31.9,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V2-REI120-CV35-X80-H190-6.2,31.9,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V3-REI120-CV35-X80-H190-6.2,31.9,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-VV1-REI120-CV35-X80-H190-6.2,31.9,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V1-REI120-CV35-X80-H190-6.2,35.6,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V2-REI120-CV35-X80-H190-6.2,35.6,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V3-REI120-CV35-X80-H190-6.2,35.6,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-VV1-REI120-CV35-X80-H190-6.2,35.6,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V1-REI120-CV35-X80-H190-6.2,39.6,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V2-REI120-CV35-X80-H190-6.2,39.6,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V3-REI120-CV35-X80-H190-6.2,39.6,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-VV1-REI120-CV35-X80-H190-6.2,39.6,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M1-V1-REI120-CV30-X80-H190-6.2,11.3,34.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M1-V2-REI120-CV30-X80-H190-6.2,11.3,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M2-V1-REI120-CV30-X80-H190-6.2,22.0,34.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M2-V2-REI120-CV30-X80-H190-6.2,22.0,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V1-REI120-CV30-X80-H190-6.2,29.1,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V2-REI120-CV30-X80-H190-6.2,29.1,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V3-REI120-CV30-X80-H190-6.2,29.1,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V1-REI120-CV30-X80-H190-6.2,33.3,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V2-REI120-CV30-X80-H190-6.2,33.3,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V3-REI120-CV30-X80-H190-6.2,33.3,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-VV1-REI120-CV30-X80-H190-6.2,33.3,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V1-REI120-CV30-X80-H190-6.2,37.1,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V2-REI120-CV30-X80-H190-6.2,37.1,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V3-REI120-CV30-X80-H190-6.2,37.1,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-VV1-REI120-CV30-X80-H190-6.2,37.1,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V1-REI120-CV30-X80-H190-6.2,41.4,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V2-REI120-CV30-X80-H190-6.2,41.4,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V3-REI120-CV30-X80-H190-6.2,41.4,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-VV1-REI120-CV30-X80-H190-6.2,41.4,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M1-V1-REI120-CV50-X80-H210-6.2,11.3,34.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M1-V2-REI120-CV50-X80-H210-6.2,11.3,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M2-V1-REI120-CV50-X80-H210-6.2,22.0,34.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M2-V2-REI120-CV50-X80-H210-6.2,22.0,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V1-REI120-CV50-X80-H210-6.2,29.1,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V2-REI120-CV50-X80-H210-6.2,29.1,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V3-REI120-CV50-X80-H210-6.2,29.1,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V1-REI120-CV50-X80-H210-6.2,33.3,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V2-REI120-CV50-X80-H210-6.2,33.3,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V3-REI120-CV50-X80-H210-6.2,33.3,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-VV1-REI120-CV50-X80-H210-6.2,33.3,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V1-REI120-CV50-X80-H210-6.2,37.1,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V2-REI120-CV50-X80-H210-6.2,37.1,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V3-REI120-CV50-X80-H210-6.2,37.1,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-VV1-REI120-CV50-X80-H210-6.2,37.1,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V1-REI120-CV50-X80-H210-6.2,41.4,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V2-REI120-CV50-X80-H210-6.2,41.4,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V3-REI120-CV50-X80-H210-6.2,41.4,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-VV1-REI120-CV50-X80-H210-6.2,41.4,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M1-V1-REI120-CV35-X80-H200-6.2,11.8,34.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M1-V2-REI120-CV35-X80-H200-6.2,11.8,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M2-V1-REI120-CV35-X80-H200-6.2,23.0,34.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M2-V2-REI120-CV35-X80-H200-6.2,23.0,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V1-REI120-CV35-X80-H200-6.2,30.3,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V2-REI120-CV35-X80-H200-6.2,30.3,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V3-REI120-CV35-X80-H200-6.2,30.3,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V1-REI120-CV35-X80-H200-6.2,34.6,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V2-REI120-CV35-X80-H200-6.2,34.6,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V3-REI120-CV35-X80-H200-6.2,34.6,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-VV1-REI120-CV35-X80-H200-6.2,34.6,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V1-REI120-CV35-X80-H200-6.2,38.7,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V2-REI120-CV35-X80-H200-6.2,38.7,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V3-REI120-CV35-X80-H200-6.2,38.7,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-VV1-REI120-CV35-X80-H200-6.2,38.7,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V1-REI120-CV35-X80-H200-6.2,43.2,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V2-REI120-CV35-X80-H200-6.2,43.2,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V3-REI120-CV35-X80-H200-6.2,43.2,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-VV1-REI120-CV35-X80-H200-6.2,43.2,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M1-V1-REI120-CV30-X80-H200-6.2,12.2,34.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M1-V2-REI120-CV30-X80-H200-6.2,12.2,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M2-V1-REI120-CV30-X80-H200-6.2,23.9,34.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M2-V2-REI120-CV30-X80-H200-6.2,23.9,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V1-REI120-CV30-X80-H200-6.2,31.5,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V2-REI120-CV30-X80-H200-6.2,31.5,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V3-REI120-CV30-X80-H200-6.2,31.5,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V1-REI120-CV30-X80-H200-6.2,36.0,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V2-REI120-CV30-X80-H200-6.2,36.0,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V3-REI120-CV30-X80-H200-6.2,36.0,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-VV1-REI120-CV30-X80-H200-6.2,36.0,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V1-REI120-CV30-X80-H200-6.2,40.3,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V2-REI120-CV30-X80-H200-6.2,40.3,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V3-REI120-CV30-X80-H200-6.2,40.3,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-VV1-REI120-CV30-X80-H200-6.2,40.3,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V1-REI120-CV30-X80-H200-6.2,45.1,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V2-REI120-CV30-X80-H200-6.2,45.1,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V3-REI120-CV30-X80-H200-6.2,45.1,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-VV1-REI120-CV30-X80-H200-6.2,45.1,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M1-V1-REI120-CV50-X80-H220-6.2,12.2,34.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M1-V2-REI120-CV50-X80-H220-6.2,12.2,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M2-V1-REI120-CV50-X80-H220-6.2,23.9,34.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M2-V2-REI120-CV50-X80-H220-6.2,23.9,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V1-REI120-CV50-X80-H220-6.2,31.5,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V2-REI120-CV50-X80-H220-6.2,31.5,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V3-REI120-CV50-X80-H220-6.2,31.5,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V1-REI120-CV50-X80-H220-6.2,36.0,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V2-REI120-CV50-X80-H220-6.2,36.0,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V3-REI120-CV50-X80-H220-6.2,36.0,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-VV1-REI120-CV50-X80-H220-6.2,36.0,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V1-REI120-CV50-X80-H220-6.2,40.3,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V2-REI120-CV50-X80-H220-6.2,40.3,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V3-REI120-CV50-X80-H220-6.2,40.3,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-VV1-REI120-CV50-X80-H220-6.2,40.3,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V1-REI120-CV50-X80-H220-6.2,45.1,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V2-REI120-CV50-X80-H220-6.2,45.1,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V3-REI120-CV50-X80-H220-6.2,45.1,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-VV1-REI120-CV50-X80-H220-6.2,45.1,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M1-V1-REI120-CV35-X80-H210-6.2,12.7,34.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M1-V2-REI120-CV35-X80-H210-6.2,12.7,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M2-V1-REI120-CV35-X80-H210-6.2,24.8,34.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M2-V2-REI120-CV35-X80-H210-6.2,24.8,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V1-REI120-CV35-X80-H210-6.2,32.7,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V2-REI120-CV35-X80-H210-6.2,32.7,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V3-REI120-CV35-X80-H210-6.2,32.7,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V1-REI120-CV35-X80-H210-6.2,37.3,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V2-REI120-CV35-X80-H210-6.2,37.3,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V3-REI120-CV35-X80-H210-6.2,37.3,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-VV1-REI120-CV35-X80-H210-6.2,37.3,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V1-REI120-CV35-X80-H210-6.2,41.9,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V2-REI120-CV35-X80-H210-6.2,41.9,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V3-REI120-CV35-X80-H210-6.2,41.9,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-VV1-REI120-CV35-X80-H210-6.2,41.9,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V1-REI120-CV35-X80-H210-6.2,47.0,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V2-REI120-CV35-X80-H210-6.2,47.0,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V3-REI120-CV35-X80-H210-6.2,47.0,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-VV1-REI120-CV35-X80-H210-6.2,47.0,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M1-V1-REI120-CV30-X80-H210-6.2,13.2,34.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M1-V2-REI120-CV30-X80-H210-6.2,13.2,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M2-V1-REI120-CV30-X80-H210-6.2,25.7,34.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M2-V2-REI120-CV30-X80-H210-6.2,25.7,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V1-REI120-CV30-X80-H210-6.2,33.8,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V2-REI120-CV30-X80-H210-6.2,33.8,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V3-REI120-CV30-X80-H210-6.2,33.8,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V1-REI120-CV30-X80-H210-6.2,38.7,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V2-REI120-CV30-X80-H210-6.2,38.7,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V3-REI120-CV30-X80-H210-6.2,38.7,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-VV1-REI120-CV30-X80-H210-6.2,38.7,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V1-REI120-CV30-X80-H210-6.2,43.4,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V2-REI120-CV30-X80-H210-6.2,43.4,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V3-REI120-CV30-X80-H210-6.2,43.4,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-VV1-REI120-CV30-X80-H210-6.2,43.4,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V1-REI120-CV30-X80-H210-6.2,48.8,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V2-REI120-CV30-X80-H210-6.2,48.8,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V3-REI120-CV30-X80-H210-6.2,48.8,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-VV1-REI120-CV30-X80-H210-6.2,48.8,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M1-V1-REI120-CV50-X80-H230-6.2,13.2,34.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M1-V2-REI120-CV50-X80-H230-6.2,13.2,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M2-V1-REI120-CV50-X80-H230-6.2,25.7,34.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M2-V2-REI120-CV50-X80-H230-6.2,25.7,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V1-REI120-CV50-X80-H230-6.2,33.8,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V2-REI120-CV50-X80-H230-6.2,33.8,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V3-REI120-CV50-X80-H230-6.2,33.8,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V1-REI120-CV50-X80-H230-6.2,38.7,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V2-REI120-CV50-X80-H230-6.2,38.7,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V3-REI120-CV50-X80-H230-6.2,38.7,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-VV1-REI120-CV50-X80-H230-6.2,38.7,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V1-REI120-CV50-X80-H230-6.2,43.4,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V2-REI120-CV50-X80-H230-6.2,43.4,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V3-REI120-CV50-X80-H230-6.2,43.4,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-VV1-REI120-CV50-X80-H230-6.2,43.4,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V1-REI120-CV50-X80-H230-6.2,48.8,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V2-REI120-CV50-X80-H230-6.2,48.8,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-V3-REI120-CV50-X80-H230-6.2,48.8,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M6-VV1-REI120-CV50-X80-H230-6.2,48.8,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M1-V1-REI120-CV35-X80-H220-6.2,13.7,34.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M1-V2-REI120-CV35-X80-H220-6.2,13.7,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M2-V1-REI120-CV35-X80-H220-6.2,26.6,34.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M2-V2-REI120-CV35-X80-H220-6.2,26.6,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V1-REI120-CV35-X80-H220-6.2,35.0,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V2-REI120-CV35-X80-H220-6.2,35.0,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M3-V3-REI120-CV35-X80-H220-6.2,35.0,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V1-REI120-CV35-X80-H220-6.2,40.0,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V2-REI120-CV35-X80-H220-6.2,40.0,77.3,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-V3-REI120-CV35-X80-H220-6.2,40.0,123.6,Schock_Isokorb_T_Typ_K_6.2
T-K-M4-VV1-REI120-CV35-X80-H220-6.2,40.0,61.8,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V1-REI120-CV35-X80-H220-6.2,45.0,43.5,Schock_Isokorb_T_Typ_K_6.2
T-K-M5-V2-REI120-CV35-X80-H220-6.2,45.0,77.3,Schock_Isokorb_T_Typ_K_6.2
